subj,task,session,list,word,category,intrusion,rectime
R1021D,catFR1,0,25,MOUNTAIN,Landscapes,0,0.67
R1021D,catFR1,0,25,FOREST,Landscapes,0,1.93
R1021D,catFR1,0,25,BLUEBIRD,Birds,0,3.264
R1021D,catFR1,0,25,GOOSE,Birds,0,4.305
R1021D,catFR1,0,25,RULER,OfficeSupplies,0,16.645
R1021D,catFR1,0,25,STAPLER,OfficeSupplies,0,19.303
R1021D,catFR1,0,25,NOTEBOOK,OfficeSupplies,0,21.853
R1024E,catFR1,0,1,LEVEL,Tools,0,2.434
R1024E,catFR1,0,1,SANDER,Tools,0,3.105
R1024E,catFR1,0,1,GRAPE,Fruit,0,8.56
R1024E,catFR1,0,1,HAMMER,Tools,0,12.449
R1024E,catFR1,0,2,TROMBONE,Instruments,0,1.006
R1024E,catFR1,0,2,TRUMPET,Instruments,0,1.823
R1024E,catFR1,0,2,COLANDER,KitchenTools,0,4.476
R1024E,catFR1,0,2,SPATULA,KitchenTools,0,5.272
R1024E,catFR1,0,2,TELEVISION,Electronics,0,21.55
R1024E,catFR1,0,2,RADIO,Electronics,0,22.198
R1024E,catFR1,0,3,OAK,Trees,0,1.046
R1024E,catFR1,0,3,WALNUT,Trees,0,1.434
R1024E,catFR1,0,3,CEDAR,Trees,0,2.068
R1024E,catFR1,0,3,ELM,Trees,0,2.622
R1024E,catFR1,0,3,BED,Furniture,0,5.152
R1024E,catFR1,0,3,SHELF,Furniture,0,5.776
R1024E,catFR1,0,4,LAMB,FarmAnimals,0,4.88
R1024E,catFR1,0,4,SHEEP,FarmAnimals,0,5.445
R1024E,catFR1,0,4,DISHWASHER,Appliances,0,25.111
R1024E,catFR1,0,4,WASHER,Appliances,0,26.013
R1024E,catFR1,0,4,STOVE,Appliances,0,26.579
R1024E,catFR1,0,5,OYSTER,OceanAnimals,0,0.682
R1024E,catFR1,0,5,JELLYFISH,OceanAnimals,0,1.545
R1024E,catFR1,0,5,CELERY,Vegetables,0,8.036
R1024E,catFR1,0,5,PEAS,Vegetables,0,8.955
R1024E,catFR1,0,5,SPINACH,Vegetables,0,12.758
R1024E,catFR1,0,5,BROCCOLI,Vegetables,0,18.584
R1024E,catFR1,0,6,PEN,OfficeSupplies,0,0.971
R1024E,catFR1,0,6,ERASER,OfficeSupplies,0,1.398
R1024E,catFR1,0,6,PRINTER,Electronics,0,2.476
R1024E,catFR1,0,6,MICROWAVE,Electronics,0,10.271
R1024E,catFR1,0,7,EYE,BodyParts,0,1.603
R1024E,catFR1,0,7,KNEE,BodyParts,0,2.011
R1024E,catFR1,0,7,LEG,BodyParts,0,2.868
R1024E,catFR1,0,7,PLUM,Fruit,0,6.723
R1024E,catFR1,0,7,STRAWBERRY,Fruit,0,9.351
R1024E,catFR1,0,7,PEACH,Fruit,0,13.657
R1024E,catFR1,0,7,ERASER,X,1,20.671
R1024E,catFR1,0,8,SPRUCE,Trees,0,0.821
R1024E,catFR1,0,8,EVERGREEN,Trees,0,1.564
R1024E,catFR1,0,8,PINE,Trees,0,2.454
R1024E,catFR1,0,8,CELLO,Instruments,0,4.968
R1024E,catFR1,0,8,PIANO,Instruments,0,7.304
R1024E,catFR1,0,8,HICKORY,Trees,0,11.282
R1024E,catFR1,0,8,ORGAN,Instruments,0,21.437
R1024E,catFR1,0,9,TULIP,Flowers,0,5.104
R1024E,catFR1,0,9,LILAC,Flowers,0,5.994
R1024E,catFR1,0,9,SEAGULL,X,1,10.592
R1024E,catFR1,0,9,CRAB,OceanAnimals,0,13.234
R1024E,catFR1,0,9,PLANKTON,OceanAnimals,0,16.392
R1024E,catFR1,0,10,SLINKY,Toys,0,0.828
R1024E,catFR1,0,10,MARBLES,Toys,0,1.696
R1024E,catFR1,0,10,FOOTBALL,Toys,0,2.543
R1024E,catFR1,0,10,BARBIE,Toys,0,3.283
R1024E,catFR1,0,10,ORANGUTAN,Zoo,0,5.9
R1024E,catFR1,0,10,MONKEY,X,-1,8.659
R1024E,catFR1,0,10,CHIMPANZEE,Zoo,0,11.72
R1024E,catFR1,0,10,LION,Zoo,0,16.726
R1024E,catFR1,0,11,FISH,OceanAnimals,0,0.851
R1024E,catFR1,0,11,SHRIMP,OceanAnimals,0,1.49
R1024E,catFR1,0,11,LOBSTER,OceanAnimals,0,4.152
R1024E,catFR1,0,11,SQUID,OceanAnimals,0,5.449
R1024E,catFR1,0,11,STREAM,Landscapes,0,7.014
R1024E,catFR1,0,11,OCEAN,Landscapes,0,7.615
R1024E,catFR1,0,12,REFRIGERATOR,Appliances,0,0.881
R1024E,catFR1,0,12,FREEZER,Appliances,0,2.02
R1024E,catFR1,0,12,WHISK,KitchenTools,0,7.415
R1024E,catFR1,0,12,NOTEBOOK,OfficeSupplies,0,16.872
R1024E,catFR1,0,12,PEN,X,6,18.723
R1024E,catFR1,0,12,FOLDER,OfficeSupplies,0,21.92
R1024E,catFR1,0,13,CORKSCREW,X,1,4.256
R1024E,catFR1,0,14,SUNFLOWER,Flowers,0,3.502
R1024E,catFR1,0,14,PETUNIA,Flowers,0,4.458
R1024E,catFR1,0,14,ROSE,Flowers,0,5.914
R1024E,catFR1,0,14,DRESSER,Furniture,0,8.429
R1024E,catFR1,0,14,CUPCAKE,Desserts,0,13.075
R1024E,catFR1,0,14,JELLO,Desserts,0,15.8
R1024E,catFR1,0,14,PIE,Desserts,0,17.627
R1024E,catFR1,0,15,MOPED,Vehicles,0,0.709
R1024E,catFR1,0,15,SCOOTER,Vehicles,0,1.291
R1024E,catFR1,0,15,LIGHTNING,Weather,0,3.201
R1024E,catFR1,0,15,THUNDERSTORM,Weather,0,4.609
R1024E,catFR1,0,15,BUS,Vehicles,0,18.486
R1024E,catFR1,0,15,BIKE,Vehicles,0,19.081
R1024E,catFR1,0,15,ARM,BodyParts,0,26.278
R1024E,catFR1,0,15,FOOT,BodyParts,0,27.893
R1024E,catFR1,0,16,CYPRESS,Trees,0,0.603
R1024E,catFR1,0,16,BIRCH,Trees,0,1.705
R1024E,catFR1,0,16,MAPLE,Trees,0,2.462
R1024E,catFR1,0,16,DAFFODIL,Flowers,0,5.404
R1024E,catFR1,0,16,VIOLET,Flowers,0,16.982
R1024E,catFR1,0,16,KNIFE,KitchenTools,0,20.109
R1024E,catFR1,0,16,SPOON,KitchenTools,0,20.949
R1024E,catFR1,0,16,LADLE,KitchenTools,0,25.883
R1024E,catFR1,0,17,JEEP,Vehicles,0,2.07
R1024E,catFR1,0,18,WINE,Beverages,0,0.97
R1024E,catFR1,0,18,BEER,Beverages,0,1.816
R1024E,catFR1,0,18,RUM,Beverages,0,2.811
R1024E,catFR1,0,18,TEA,Beverages,0,3.681
R1024E,catFR1,0,18,CABINET,Furniture,0,5.557
R1024E,catFR1,0,18,BOOKCASE,Furniture,0,6.573
R1024E,catFR1,0,18,CAULIFLOWER,Vegetables,0,12.762
R1024E,catFR1,0,18,COUCH,Furniture,0,25.934
R1024E,catFR1,0,18,RECLINER,Furniture,0,26.475
R1024E,catFR1,0,19,FINGERS,BodyParts,0,2.472
R1024E,catFR1,0,19,ELBOW,BodyParts,0,3.146
R1024E,catFR1,0,19,LADYBUG,Insects,0,4.36
R1024E,catFR1,0,19,FRISBEE,Toys,0,5.633
R1024E,catFR1,0,19,GNAT,Insects,0,7.325
R1024E,catFR1,0,19,SPIDER,Insects,0,8.145
R1024E,catFR1,0,20,MOUNTAIN,Landscapes,0,1.067
R1024E,catFR1,0,20,CREEK,Landscapes,0,2.279
R1024E,catFR1,0,20,RIVER,Landscapes,0,5.003
R1024E,catFR1,0,20,STREAM,X,9,7.636
R1024E,catFR1,0,20,VAN,Vehicles,0,12.79
R1024E,catFR1,0,20,TRUCK,Vehicles,0,14.035
R1024E,catFR1,0,20,ATTIC,Building,0,25.581
R1024E,catFR1,0,20,ROOF,Building,0,27.289
R1024E,catFR1,0,21,ELEPHANT,Zoo,0,1.052
R1024E,catFR1,0,21,TIGER,Zoo,0,8.129
R1024E,catFR1,0,21,CHEETAH,Zoo,0,8.766
R1024E,catFR1,0,22,CAKE,Desserts,0,2.345
R1024E,catFR1,0,22,COBBLER,Desserts,0,2.897
R1024E,catFR1,0,22,FUDGE,Desserts,0,4.825
R1024E,catFR1,0,22,BLOUSE,Clothing,0,9.832
R1024E,catFR1,0,22,SHIRT,Clothing,0,10.272
R1024E,catFR1,0,22,SHOES,Clothing,0,11.93
R1024E,catFR1,0,23,WALL,Building,0,1.118
R1024E,catFR1,0,23,CEILING,Building,0,1.56
R1024E,catFR1,0,23,STAIRS,Building,0,4.436
R1024E,catFR1,0,23,FOUNDATION,Building,0,5.873
R1024E,catFR1,0,23,MONKEY,Zoo,0,8.302
R1024E,catFR1,0,23,GORILLA,Zoo,0,8.814
R1024E,catFR1,0,23,FINCH,Birds,0,26.018
R1024E,catFR1,0,23,DOVE,Birds,0,26.733
R1024E,catFR1,0,24,LEMONADE,Beverages,0,0.83
R1024E,catFR1,0,24,SODA,Beverages,0,1.69
R1024E,catFR1,0,24,WRENCH,Tools,0,6.697
R1024E,catFR1,0,24,CROWBAR,Tools,0,7.135
R1024E,catFR1,0,25,DOLLHOUSE,Toys,0,0.872
R1024E,catFR1,0,25,BLOCKS,Toys,0,2.334
R1024E,catFR1,0,25,BALL,Toys,0,3.054
R1024E,catFR1,0,25,MIXER,Appliances,0,11.961
R1024E,catFR1,0,25,SHORTS,Clothing,0,19.074
R1024E,catFR1,0,25,SOCKS,Clothing,0,19.849
R1024E,catFR1,0,25,UNDERWEAR,Clothing,0,20.695
R1024E,catFR1,0,25,SKIRT,Clothing,0,21.567
R1026D,catFR1,0,1,DOOR,Building,0,7.389
R1026D,catFR1,0,1,WINDOW,Building,0,9.053
R1026D,catFR1,0,1,BLOCKS,Toys,0,11.265
R1026D,catFR1,0,1,FRISBEE,Toys,0,13.406
R1026D,catFR1,0,1,SOCKS,Clothing,0,15.523
R1026D,catFR1,0,1,JEANS,Clothing,0,17.893
R1026D,catFR1,0,2,LION,Zoo,0,2.395
R1026D,catFR1,0,2,ELEPHANT,Zoo,0,3.717
R1026D,catFR1,0,2,FORK,KitchenTools,0,9.095
R1026D,catFR1,0,2,KNIFE,X,-1,10.49
R1026D,catFR1,0,2,WHISK,KitchenTools,0,17.62
R1026D,catFR1,0,2,PANDA,Zoo,0,22.814
R1026D,catFR1,0,2,COLANDER,KitchenTools,0,25.157
R1026D,catFR1,0,3,CRICKET,Insects,0,3.179
R1026D,catFR1,0,3,MOSQUITO,Insects,0,6.572
R1026D,catFR1,0,3,BIRCH,Trees,0,11.309
R1026D,catFR1,0,3,ELM,Trees,0,12.761
R1026D,catFR1,0,3,HEMLOCK,X,-1,23.651
R1026D,catFR1,0,3,WILLOW,Trees,0,25.064
R1026D,catFR1,0,4,COW,FarmAnimals,0,13.668
R1026D,catFR1,0,4,PHONE,Electronics,0,20.315
R1026D,catFR1,0,4,CALCULATOR,Electronics,0,21.721
R1026D,catFR1,0,4,DAFFODIL,Flowers,0,27.722
R1026D,catFR1,0,5,CHAIR,Furniture,0,8.395
R1026D,catFR1,0,5,DESK,Furniture,0,9.727
R1026D,catFR1,0,6,DOLL,Toys,0,2.752
R1026D,catFR1,0,6,SLINKY,Toys,0,3.988
R1026D,catFR1,0,6,SPARROW,X,1,8.629
R1026D,catFR1,0,6,CROW,Birds,0,21.128
R1026D,catFR1,0,6,PUZZLE,Toys,0,25.058
R1026D,catFR1,0,7,ISLAND,Landscapes,0,7.857
R1026D,catFR1,0,7,RULER,OfficeSupplies,0,10.251
R1026D,catFR1,0,7,STAPLER,OfficeSupplies,0,12.336
R1026D,catFR1,0,7,FOOTBALL,Toys,0,15.666
R1026D,catFR1,0,7,BASEBALL,Toys,0,22.059
R1026D,catFR1,0,8,SPRUCE,Trees,0,3.345
R1026D,catFR1,0,8,PINE,X,-1,5.541
R1026D,catFR1,0,8,CEDAR,Trees,0,8.435
R1026D,catFR1,0,8,HEMLOCK,X,-1,24.166
R1026D,catFR1,0,9,MOUNTAIN,Landscapes,0,8.778
R1026D,catFR1,0,9,VALLEY,Landscapes,0,10.791
R1026D,catFR1,0,9,MOUSSE,Desserts,0,13.099
R1026D,catFR1,0,9,FUDGE,X,1,14.749
R1026D,catFR1,0,11,APPLE,Fruit,0,2.784
R1026D,catFR1,0,11,STRAWBERRY,Fruit,0,3.506
R1026D,catFR1,0,11,TEA,Beverages,0,6.214
R1026D,catFR1,0,11,MOUNTAIN,X,2,7.284
R1026D,catFR1,0,11,TIGER,Zoo,0,9.442
R1026D,catFR1,0,11,COFFEE,Beverages,0,14.849
R1026D,catFR1,0,11,LEMON,Fruit,0,17.001
R1026D,catFR1,0,12,PINE,Trees,0,3.124
R1026D,catFR1,0,12,MAPLE,Trees,0,4.307
R1026D,catFR1,0,12,MOTORCYCLE,Vehicles,0,6.818
R1026D,catFR1,0,12,GLUE,OfficeSupplies,0,10.757
R1026D,catFR1,0,12,OAK,Trees,0,13.236
R1026D,catFR1,0,12,WALNUT,Trees,0,23.364
R1026D,catFR1,0,13,DRUM,Instruments,0,2.508
R1026D,catFR1,0,13,FLUTE,Instruments,0,3.425
R1026D,catFR1,0,13,POTATO,Vegetables,0,4.708
R1026D,catFR1,0,13,WIND,Weather,0,6.539
R1026D,catFR1,0,13,SNOW,Weather,0,8.098
R1026D,catFR1,0,13,LETTUCE,Vegetables,0,14.78
R1026D,catFR1,0,13,CELLO,Instruments,0,19.613
R1026D,catFR1,0,15,PEELER,KitchenTools,0,6.004
R1026D,catFR1,0,15,GRATER,KitchenTools,0,7.812
R1026D,catFR1,0,15,SLICER,X,-1,12.006
R1026D,catFR1,0,16,TURTLE,OceanAnimals,0,4.529
R1026D,catFR1,0,16,PLANKTON,OceanAnimals,0,6.302
R1026D,catFR1,0,16,OCTOPUS,OceanAnimals,0,9.344
R1026D,catFR1,0,16,JELLO,Desserts,0,13.757
R1026D,catFR1,0,16,FREEZER,Appliances,0,16.215
R1026D,catFR1,0,16,REFRIGERATOR,Appliances,0,18.018
R1028M,catFR1,0,1,PIG,FarmAnimals,0,2.384
R1028M,catFR1,0,1,ROOSTER,FarmAnimals,0,3.234
R1028M,catFR1,0,1,HORSE,FarmAnimals,0,4.032
R1028M,catFR1,0,1,CALF,FarmAnimals,0,5.077
R1028M,catFR1,0,1,BLENDER,Appliances,0,5.981
R1028M,catFR1,0,1,FREEZER,Appliances,0,6.977
R1028M,catFR1,0,1,BEER,Beverages,0,8.549
R1028M,catFR1,0,1,TEA,Beverages,0,9.489
R1028M,catFR1,0,2,SUNFLOWER,Flowers,0,2.844
R1028M,catFR1,0,2,DAFFODIL,Flowers,0,4.392
R1028M,catFR1,0,2,OCTOPUS,OceanAnimals,0,7.69
R1028M,catFR1,0,2,JELLYFISH,OceanAnimals,0,9.841
R1028M,catFR1,0,2,BULL,FarmAnimals,0,11.602
R1028M,catFR1,0,2,LAMB,FarmAnimals,0,12.227
R1028M,catFR1,0,2,SHEEP,FarmAnimals,0,13.465
R1028M,catFR1,0,2,ORCHID,Flowers,0,23.085
R1028M,catFR1,0,3,GORILLA,Zoo,0,1.329
R1028M,catFR1,0,3,CHIMPANZEE,Zoo,0,2.42
R1028M,catFR1,0,3,TIGER,Zoo,0,3.887
R1028M,catFR1,0,3,GIRAFFE,Zoo,0,5.089
R1028M,catFR1,0,3,BLOUSE,Clothing,0,6.625
R1028M,catFR1,0,3,SHIRT,X,-1,7.576
R1028M,catFR1,0,3,ELBOW,BodyParts,0,8.946
R1028M,catFR1,0,3,LEG,BodyParts,0,10.142
R1028M,catFR1,0,3,JACKET,Clothing,0,12.872
R1028M,catFR1,0,3,SHORTS,Clothing,0,14.375
R1028M,catFR1,0,4,FOOTBALL,Toys,0,1.262
R1028M,catFR1,0,4,MARBLES,Toys,0,2.754
R1028M,catFR1,0,4,PUDDING,Desserts,0,4.057
R1028M,catFR1,0,4,COBBLER,Desserts,0,5.122
R1028M,catFR1,0,4,BROWNIES,Desserts,0,7.097
R1028M,catFR1,0,4,VIOLET,Flowers,0,9.156
R1028M,catFR1,0,4,LILY,Flowers,0,10.243
R1028M,catFR1,0,4,CARNATION,Flowers,0,11.008
R1028M,catFR1,0,4,BALL,Toys,0,15.099
R1028M,catFR1,0,4,BASEBALL,Toys,0,23.833
R1028M,catFR1,0,5,OVEN,Appliances,0,1.227
R1028M,catFR1,0,5,REFRIGERATOR,Appliances,0,2.423
R1028M,catFR1,0,5,DISHWASHER,Appliances,0,3.761
R1028M,catFR1,0,5,MIXER,Appliances,0,5.185
R1028M,catFR1,0,5,ROACH,Insects,0,6.641
R1028M,catFR1,0,5,MOTH,Insects,0,7.883
R1028M,catFR1,0,6,HAMMER,Tools,0,1.29
R1028M,catFR1,0,6,DRILL,Tools,0,2.242
R1028M,catFR1,0,6,SANDER,Tools,0,2.78
R1028M,catFR1,0,6,TAPE,OfficeSupplies,0,3.774
R1028M,catFR1,0,6,GLUE,OfficeSupplies,0,4.846
R1028M,catFR1,0,6,RATCHET,Tools,0,5.657
R1028M,catFR1,0,6,PENCIL,OfficeSupplies,0,29.213
R1028M,catFR1,0,7,OCEAN,Landscapes,0,1.589
R1028M,catFR1,0,7,DOLPHIN,OceanAnimals,0,2.623
R1028M,catFR1,0,7,PLANKTON,OceanAnimals,0,4.292
R1028M,catFR1,0,7,ISLAND,Landscapes,0,5.767
R1028M,catFR1,0,7,HILLS,Landscapes,0,6.664
R1028M,catFR1,0,7,GNAT,Insects,0,7.968
R1028M,catFR1,0,7,FLY,Insects,0,8.709
R1028M,catFR1,0,7,LADYBUG,Insects,0,10.255
R1028M,catFR1,0,7,SQUID,OceanAnimals,0,11.862
R1028M,catFR1,0,8,HALLWAY,Building,0,0.635
R1028M,catFR1,0,8,CEILING,Building,0,1.893
R1028M,catFR1,0,8,WRENCH,Tools,0,3.121
R1028M,catFR1,0,8,SCREWDRIVER,Tools,0,4.206
R1028M,catFR1,0,8,PIGEON,Birds,0,5.782
R1028M,catFR1,0,8,GOOSE,Birds,0,7.264
R1028M,catFR1,0,8,SCARECROW,X,-1,15.842
R1028M,catFR1,0,8,CROW,Birds,0,19.539
R1028M,catFR1,0,9,ERASER,OfficeSupplies,0,0.933
R1028M,catFR1,0,9,PAPER,OfficeSupplies,0,1.907
R1028M,catFR1,0,9,MARKER,OfficeSupplies,0,3.411
R1028M,catFR1,0,9,PEN,OfficeSupplies,0,4.222
R1028M,catFR1,0,9,ELEPHANT,Zoo,0,4.884
R1028M,catFR1,0,9,ZEBRA,Zoo,0,5.571
R1028M,catFR1,0,9,BEAR,Zoo,0,6.768
R1028M,catFR1,0,9,LION,Zoo,0,7.953
R1028M,catFR1,0,9,SLINKY,Toys,0,9.156
R1028M,catFR1,0,9,STAIRS,X,-1,10.56
R1028M,catFR1,0,9,DOLL,Toys,0,14.975
R1028M,catFR1,0,10,ANT,Insects,0,1.102
R1028M,catFR1,0,10,MOSQUITO,Insects,0,1.693
R1028M,catFR1,0,10,BEETLE,Insects,0,2.944
R1028M,catFR1,0,10,TRUCK,Vehicles,0,3.658
R1028M,catFR1,0,10,CAR,Vehicles,0,4.682
R1028M,catFR1,0,10,MOPED,Vehicles,0,5.701
R1028M,catFR1,0,10,SCOOTER,Vehicles,0,11.003
R1028M,catFR1,0,11,MOTORCYCLE,Vehicles,0,4.122
R1028M,catFR1,0,11,BIKE,Vehicles,0,8.16
R1028M,catFR1,0,11,DOVE,Birds,0,20.428
R1028M,catFR1,0,11,CARDINAL,Birds,0,23.181
R1028M,catFR1,0,12,ROOF,Building,0,1.22
R1028M,catFR1,0,12,FLOOR,Building,0,2.079
R1028M,catFR1,0,12,MOUNTAIN,Landscapes,0,3.968
R1028M,catFR1,0,12,STREAM,Landscapes,0,5.491
R1028M,catFR1,0,12,RIVER,Landscapes,0,7.312
R1028M,catFR1,0,12,WOODS,Landscapes,0,21.333
R1028M,catFR1,0,13,WHALE,OceanAnimals,0,0.991
R1028M,catFR1,0,13,SHRIMP,OceanAnimals,0,1.423
R1028M,catFR1,0,13,NOSE,BodyParts,0,3.047
R1028M,catFR1,0,13,PEAS,Vegetables,0,4.344
R1028M,catFR1,0,13,SPINACH,Vegetables,0,5.24
R1028M,catFR1,0,13,HAND,X,2,18.397
R1028M,catFR1,0,13,FINGERS,X,2,19.047
R1028M,catFR1,0,14,BINDER,OfficeSupplies,0,1.387
R1028M,catFR1,0,14,FOLDER,OfficeSupplies,0,2.181
R1028M,catFR1,0,14,LEMONADE,Beverages,0,3.804
R1028M,catFR1,0,14,JUICE,Beverages,0,4.777
R1028M,catFR1,0,14,STAPLER,OfficeSupplies,0,6.07
R1028M,catFR1,0,14,NOTEBOOK,OfficeSupplies,0,8.006
R1028M,catFR1,0,14,CIDER,Beverages,0,13.771
R1028M,catFR1,0,14,COFFEE,Beverages,0,14.782
R1028M,catFR1,0,15,STRAWBERRY,Fruit,0,0.678
R1028M,catFR1,0,15,BOOKCASE,Furniture,0,1.904
R1028M,catFR1,0,15,CHAIR,Furniture,0,3.152
R1028M,catFR1,0,15,COUCH,Furniture,0,4.331
R1028M,catFR1,0,15,LIME,Fruit,0,5.525
R1028M,catFR1,0,15,CEDAR,Trees,0,10.562
R1028M,catFR1,0,15,SPRUCE,Trees,0,11.49
R1028M,catFR1,0,15,WILLOW,Trees,0,12.718
R1028M,catFR1,0,15,PINE,Trees,0,17.391
R1028M,catFR1,0,15,OAK,X,10,25.956
R1028M,catFR1,0,16,PLIERS,Tools,0,1.443
R1028M,catFR1,0,16,FUDGE,Desserts,0,2.687
R1028M,catFR1,0,16,CHEESECAKE,Desserts,0,3.875
R1028M,catFR1,0,16,COOKIE,Desserts,0,5.783
R1028M,catFR1,0,17,FORK,KitchenTools,0,0.504
R1028M,catFR1,0,17,SPATULA,KitchenTools,0,1.403
R1028M,catFR1,0,17,WHISK,KitchenTools,0,3.036
R1028M,catFR1,0,17,PEAR,Fruit,0,9.24
R1028M,catFR1,0,17,CHERRY,Fruit,0,11.034
R1028M,catFR1,0,17,ORANGE,Fruit,0,12.66
R1028M,catFR1,0,17,PEELER,KitchenTools,0,14.722
R1028M,catFR1,0,17,HURRICANE,Weather,0,21.219
R1028M,catFR1,0,17,CLOUD,Weather,0,24.706
R1028M,catFR1,0,17,FOG,Weather,0,26.113
R1028M,catFR1,0,18,CELLO,Instruments,0,0.936
R1028M,catFR1,0,18,TROMBONE,Instruments,0,1.932
R1028M,catFR1,0,18,BLUEBIRD,Birds,0,3.556
R1028M,catFR1,0,18,HAWK,Birds,0,4.331
R1028M,catFR1,0,18,PIANO,Instruments,0,10.017
R1028M,catFR1,0,18,PRINTER,Electronics,0,29.086
R1028M,catFR1,0,19,MARIGOLD,Flowers,0,2.111
R1028M,catFR1,0,19,DAISY,Flowers,0,3.701
R1028M,catFR1,0,19,LILAC,Flowers,0,4.498
R1028M,catFR1,0,19,PLANE,Vehicles,0,5.774
R1028M,catFR1,0,19,BUS,Vehicles,0,6.615
R1028M,catFR1,0,19,BOAT,Vehicles,0,9.756
R1028M,catFR1,0,19,SHELF,Furniture,0,21.616
R1028M,catFR1,0,19,BED,Furniture,0,23.813
R1028M,catFR1,0,19,CABINET,Furniture,0,27.544
R1028M,catFR1,0,20,SOFA,Furniture,0,1.308
R1028M,catFR1,0,20,RECLINER,Furniture,0,2.404
R1028M,catFR1,0,20,NIGHTSTAND,Furniture,0,4.94
R1028M,catFR1,0,20,WASHER,Appliances,0,7.745
R1028M,catFR1,0,20,DRYER,Appliances,0,9.3
R1028M,catFR1,0,20,RIVER,X,8,23.966
R1028M,catFR1,0,20,VALLEY,Landscapes,0,25.055
R1028M,catFR1,0,20,BEACH,Landscapes,0,26.513
R1028M,catFR1,0,20,MOUNTAIN,X,8,28.246
R1028M,catFR1,0,20,LAKE,Landscapes,0,29.489
R1028M,catFR1,0,21,HUMIDITY,Weather,0,0.944
R1028M,catFR1,0,21,THUNDER,Weather,0,3.01
R1028M,catFR1,0,21,THUNDERSTORM,Weather,0,4.25
R1028M,catFR1,0,21,DOLLHOUSE,Toys,0,5.954
R1028M,catFR1,0,21,WALL,Building,0,7.771
R1028M,catFR1,0,21,FOUNDATION,Building,0,8.962
R1028M,catFR1,0,21,BARBIE,Toys,0,17.327
R1028M,catFR1,0,21,BLOCKS,Toys,0,18.055
R1028M,catFR1,0,21,WIND,Weather,0,28
R1028M,catFR1,0,22,CAULIFLOWER,Vegetables,0,0.851
R1028M,catFR1,0,22,CORN,Vegetables,0,2.096
R1028M,catFR1,0,22,VIOLIN,Instruments,0,2.864
R1028M,catFR1,0,22,ELM,Trees,0,4.322
R1028M,catFR1,0,22,CYPRESS,Trees,0,5.284
R1028M,catFR1,0,22,FLUTE,Instruments,0,9.441
R1028M,catFR1,0,22,WALNUT,Trees,0,17.671
R1028M,catFR1,0,23,MILK,Beverages,0,1.15
R1028M,catFR1,0,23,RUM,Beverages,0,3.424
R1028M,catFR1,0,23,PASTRY,Desserts,0,4.874
R1028M,catFR1,0,23,CUPCAKE,Desserts,0,5.927
R1028M,catFR1,0,23,KNIFE,KitchenTools,0,7.787
R1028M,catFR1,0,23,SPOON,KitchenTools,0,9.029
R1028M,catFR1,0,24,PEACH,Fruit,0,0.891
R1028M,catFR1,0,24,BLUEBERRY,Fruit,0,1.861
R1028M,catFR1,0,24,LEMON,Fruit,0,3.939
R1028M,catFR1,0,24,PANTS,Clothing,0,5.528
R1028M,catFR1,0,24,UNDERWEAR,Clothing,0,6.845
R1028M,catFR1,0,24,JEANS,Clothing,0,7.908
R1028M,catFR1,0,24,SKIRT,Clothing,0,8.815
R1028M,catFR1,0,24,COW,FarmAnimals,0,10.205
R1028M,catFR1,0,24,CHICKEN,FarmAnimals,0,11.231
R1028M,catFR1,0,24,GOAT,FarmAnimals,0,12.632
R1028M,catFR1,0,25,STRAINER,KitchenTools,0,0.658
R1028M,catFR1,0,25,GRATER,KitchenTools,0,2.562
R1028M,catFR1,0,25,CARROT,Vegetables,0,5.423
R1028M,catFR1,0,25,POTATO,Vegetables,0,6.554
R1028M,catFR1,0,25,CAULIFLOWER,X,3,8.311
R1028M,catFR1,0,25,PANDA,Zoo,0,14.092
R1028M,catFR1,1,1,CELLO,Instruments,0,1.693
R1028M,catFR1,1,1,DRUM,Instruments,0,2.701
R1028M,catFR1,1,1,CRICKET,Insects,0,3.979
R1028M,catFR1,1,1,MOTH,Insects,0,5.013
R1028M,catFR1,1,1,GUITAR,Instruments,0,6.201
R1028M,catFR1,1,2,PANDA,Zoo,0,0.862
R1028M,catFR1,1,2,ORANGUTAN,Zoo,0,1.469
R1028M,catFR1,1,2,LION,Zoo,0,2.851
R1028M,catFR1,1,2,CHEESECAKE,Desserts,0,4.682
R1028M,catFR1,1,2,COBBLER,Desserts,0,6.486
R1028M,catFR1,1,2,COOKIE,Desserts,0,8.281
R1028M,catFR1,1,2,CAKE,Desserts,0,9.736
R1028M,catFR1,1,3,WHALE,X,-1,2.004
R1028M,catFR1,1,3,OCTOPUS,OceanAnimals,0,3.039
R1028M,catFR1,1,3,PLANKTON,OceanAnimals,0,4.3
R1028M,catFR1,1,3,CRAB,OceanAnimals,0,7.112
R1028M,catFR1,1,3,PUDDING,Desserts,0,8.698
R1028M,catFR1,1,3,CUPCAKE,Desserts,0,10.095
R1028M,catFR1,1,3,CAKE,X,1,12.171
R1028M,catFR1,1,3,DRIZZLE,Weather,0,13.467
R1028M,catFR1,1,3,RAIN,Weather,0,15.106
R1028M,catFR1,1,3,FOG,Weather,0,16.524
R1028M,catFR1,1,4,DOLL,Toys,0,1.462
R1028M,catFR1,1,4,BASEBALL,Toys,0,2.421
R1028M,catFR1,1,4,BALL,Toys,0,4.406
R1028M,catFR1,1,4,SLINKY,Toys,0,5.25
